X1,Y1,X2,Y2,Confidence,Object,Count
183.76984575072123,203.4981068555668,252.21113996049365,239.00743017949696,0.7449725866317749,battery,0
183.73326577086843,203.50321144780293,252.1306859470437,238.99088244814692,0.7252197265625,battery,0
183.64217609832485,203.5476567492921,252.0929384935414,238.93599298188596,0.7379908561706543,battery,0
183.6173221800218,203.49984155823978,252.0578980797785,238.8841341862555,0.7044636011123657,battery,0
183.56572590934684,203.55611126984255,252.0475113567838,238.800282425159,0.7304191589355469,battery,0
183.49863749080623,203.45251699966735,252.01720965788408,238.71747824871233,0.724548876285553,battery,0
183.41764607694608,203.5788051917282,251.97407418929362,238.6806690559968,0.7284724712371826,battery,0
183.4420383705043,203.43670331607893,251.9450677953304,238.71449529459994,0.736110508441925,battery,0
183.39757863349433,203.65318136995353,251.8759762804777,238.82884341146013,0.7094636559486389,battery,0
183.32728357944248,203.84731212052364,251.819251873149,238.8389441056324,0.7088316082954407,battery,0
183.23850903825638,203.75723607735165,251.77469246489483,238.8983462593592,0.7480810284614563,battery,0
183.16423742928444,203.59482745029692,251.73569675734976,238.9562760959882,0.7793487310409546,battery,0
183.0903660901305,203.53950967241408,251.68589494849908,239.05881889516206,0.7632014155387878,battery,0
182.99279199281915,203.45083851540625,251.6631531627261,238.95897487726853,0.7752360105514526,battery,0
182.94152539094082,203.59006616932422,251.6112549260896,238.81724836392723,0.7582394480705261,battery,0
182.84406134048993,203.71733533075587,251.5366073824784,238.81141806624095,0.7760567665100098,battery,0
182.73266909797934,203.9291174944795,251.45538407453998,238.7712180663236,0.803251326084137,battery,0
182.66858064273967,203.9379855660874,251.37306252066844,238.7964442992751,0.7917914390563965,battery,0
182.62181931306907,203.99140031478197,251.30999775203344,238.7738935363563,0.7806553244590759,battery,0
182.5656856575111,204.0797608263363,251.2780915273839,238.85346898497502,0.7772639989852905,battery,0
182.51325817299383,204.00844730769938,251.18070988722712,238.90071062774143,0.7737072706222534,battery,0
182.47096929645784,204.03609926420125,251.1077499631448,238.93586709365587,0.7593533992767334,battery,0
182.35606722879533,204.18649140456156,251.06737138049817,238.98535145454278,0.7627806067466736,battery,0
182.29419114613594,204.35922165442923,250.99475288995612,239.02935785617763,0.7577778100967407,battery,0
182.17920769465002,204.65029869342555,250.95584202114992,239.15715024156538,0.7941465377807617,battery,0
182.0559811056258,204.90948467386121,250.87469530256715,239.13626097283347,0.7705739140510559,battery,0
181.9908354014457,205.03591909474312,250.80230736808045,239.12107848446362,0.7917430400848389,battery,0
181.9313460454494,205.22583003077,250.70293438472382,239.08476256986853,0.7931166887283325,battery,0
